iter	Logloss
269	0.2076407026
270	0.2071197689
271	0.2066593768
272	0.2060860627
273	0.205577498
274	0.2052320409
275	0.2048651358
276	0.2043282293
277	0.2039348491
278	0.203559769
279	0.2030642556
280	0.2027581566
281	0.2023250691
282	0.2017661282
283	0.2013749008
284	0.200934841
285	0.2005987013
286	0.2002198949
287	0.1998940646
288	0.1994350141
289	0.1989514335
290	0.198626211
291	0.1983156234
292	0.198017275
293	0.1975885903
294	0.1972612834
295	0.1969222042
296	0.1965118397
297	0.1963047969
298	0.1958234824
299	0.1953291287
300	0.1948425447
301	0.19460839
302	0.1942782658
303	0.1938964063
304	0.1934596446
305	0.1929839961
306	0.1926604581
307	0.1920464538
308	0.1917717425
309	0.1913729083
310	0.1910061137
311	0.1904153611
312	0.1899896809
313	0.1896772019
314	0.1895365334
315	0.1892481418
316	0.1889716835
317	0.1886456498
318	0.188459696
319	0.1881707129
320	0.1880930705
321	0.1877772835
322	0.1873059324
323	0.1869379242
324	0.1866651964
325	0.1863382775
326	0.1858988733
327	0.185516139
328	0.1853295935
329	0.1849941465
330	0.1846412326
331	0.1844284091
332	0.1840825582
333	0.1837834403
334	0.1833773252
335	0.1831593877
336	0.1829229801
337	0.182541958
338	0.1822087604
339	0.1818967303
340	0.1816233463
341	0.1813635529
342	0.1810901546
343	0.1807684641
344	0.1804060772
345	0.1799708853
346	0.1795762089
347	0.1791969188
348	0.1788718898
349	0.1786577903
350	0.1782352064
351	0.177939422
352	0.1775914184
353	0.1772535033
354	0.1770576703
355	0.1767429509
356	0.1764097371
357	0.1761603457
358	0.1759748116
359	0.1757027914
360	0.1756500664
361	0.1754264135
362	0.1750404064
363	0.1747013737
364	0.1745867289
365	0.1742754016
366	0.1739046219
367	0.1736769711
368	0.1734507502
369	0.1732632492
370	0.1729763153
371	0.1726957232
372	0.1724597178
373	0.1722443797
374	0.1719287882
375	0.1716133391
376	0.1711666827
377	0.1708888858
378	0.1706535899
379	0.1703064901
380	0.1699965065
381	0.1696251105
382	0.16937816
383	0.1691966728
384	0.168990468
385	0.1688185282
386	0.1685039813
387	0.1682023211
388	0.1679492071
389	0.16771029
390	0.1674463873
391	0.167248816
392	0.1670046905
393	0.1666371136
394	0.166375439
395	0.1660481755
396	0.1657611821
397	0.1654496614
398	0.165249389
399	0.1649937668
400	0.1646948608
401	0.1644542279
402	0.1642399662
403	0.1639943819
404	0.1636992466
405	0.1633766727
406	0.16307962
407	0.1628348616
408	0.1625849627
409	0.1623755806
410	0.1620833459
411	0.1618112901
412	0.1614847568
413	0.1612055523
414	0.1609537346
415	0.1606648766
416	0.1603668313
417	0.1599307915
418	0.1596098317
419	0.1593793335
420	0.1592566326
421	0.1590058859
422	0.1587660632
423	0.1585550108
424	0.158391187
425	0.1582086881
426	0.1580463936
427	0.1579945768
428	0.1578440223
429	0.1576200317
430	0.1573760069
431	0.1569985468
432	0.1568816024
433	0.1567239456
434	0.1564869385
435	0.1561684931
436	0.1559425584
437	0.1556896283
438	0.1555223567
439	0.1552440381
440	0.1549712098
441	0.1547029347
442	0.1545169104
443	0.1543468531
444	0.1540750117
445	0.1538306837
446	0.1535026848
447	0.153328742
448	0.1530696211
449	0.1530205619
450	0.152771042
451	0.1526258698
452	0.1523912989
453	0.1521443609
454	0.1519360698
455	0.151751849
456	0.1516231173
457	0.1514414134
458	0.1512660448
459	0.1510752446
460	0.1508982433
461	0.1506364185
462	0.150420282
463	0.1503268501
464	0.1501961772
465	0.1499632559
466	0.1496712683
467	0.1494145754
468	0.1492107638
469	0.149197759
470	0.1489679882
471	0.1487760417
472	0.1485623794
473	0.148338841
474	0.1481440485
475	0.1479588076
476	0.1477205706
477	0.14750831
478	0.1473280587
479	0.1470699422
480	0.1468967961
481	0.1465743109
482	0.1465059574
483	0.1463059098
484	0.1461389256
485	0.1459514546
486	0.1456873399
487	0.1456130819
488	0.1454164381
489	0.1452818937
490	0.1450258176
491	0.1448307494
492	0.1446007568
493	0.1444672626
494	0.1441303266
495	0.1439003402
496	0.1437393004
497	0.1435010233
498	0.143253084
499	0.1430261504
500	0.1427168283
501	0.1425156813
502	0.1423665301
503	0.142146328
504	0.1419888328
505	0.1416906155
506	0.1415095018
507	0.1412145809
508	0.1410972726
509	0.1409312092
510	0.140730409
511	0.1405290384
512	0.1403848187
513	0.1401080475
514	0.139910394
515	0.1397563368
516	0.139559226
517	0.1393357736
518	0.139041245
519	0.1388543208
520	0.1385458906
521	0.1383986047
522	0.1382246238
523	0.1379775449
524	0.1377643644
525	0.1375923454
526	0.1374633651
527	0.1372076238
528	0.1369438303
529	0.1368723211
530	0.1367327579
531	0.1366188901
532	0.1364280666
533	0.1362427227
534	0.1360894548
535	0.1357794391
536	0.1355641538
537	0.1353590206
538	0.1351850688
539	0.1350061315
540	0.1349469806
541	0.134744199
542	0.1345191989
543	0.1342372607
544	0.1340079753
545	0.1337749033
546	0.1336303167
547	0.1334761203
548	0.1332396962
549	0.1331542652
550	0.1330494606
551	0.1329247298
552	0.1328044691
553	0.1325499845
554	0.1323640564
555	0.1322325053
556	0.1320959578
557	0.1319521386
558	0.1317347401
559	0.1316114478
560	0.1314426659
561	0.1312738002
562	0.1311366456
563	0.1309457946
564	0.1308276019
565	0.1306534845
566	0.130581248
567	0.1303899616
568	0.1302367155
569	0.1300545274
570	0.1299265469
571	0.1296540325
572	0.1294260712
573	0.1292761978
574	0.1291432074
575	0.1289855579
576	0.1288875229
577	0.1286545839
578	0.1284690081
579	0.1282329636
580	0.1281024338
581	0.128036212
582	0.1278883506
583	0.1277517546
584	0.1276608857
585	0.1275274545
586	0.1272739189
587	0.1271524529
588	0.1268895313
589	0.1266811662
590	0.126513658
591	0.1263605086
592	0.1261467233
593	0.1259540847
594	0.1257705682
595	0.1255897597
596	0.1254249075
597	0.1252816184
598	0.1250839071
599	0.1249355572
600	0.124794487
601	0.1247175466
602	0.1245921839
603	0.1243947453
604	0.1242600754
605	0.1241388942
606	0.1239633592
607	0.1238371188
608	0.1236304412
609	0.1234345382
610	0.123269059
611	0.1231590308
612	0.1230043885
613	0.1229469862
614	0.1228033679
615	0.1226538526
616	0.122511824
617	0.1222636832
618	0.1221268957
619	0.1219690083
620	0.1217822367
621	0.1216323333
622	0.121594295
623	0.121451639
624	0.1213065387
625	0.1211176106
626	0.12100283
627	0.1208483723
628	0.1206929776
629	0.1205334539
630	0.1203742201
631	0.1202126301
632	0.1200359157
633	0.1199032788
634	0.1197385708
635	0.1196067791
636	0.1194100676
637	0.1192771873
638	0.1191175194
639	0.118974503
640	0.1187827145
641	0.1187360031
642	0.1186527974
643	0.1184835413
644	0.118374743
645	0.1182667853
646	0.1181195453
647	0.1179443172
648	0.1178209933
649	0.1176704399
650	0.1174469827
651	0.1173066669
652	0.1171989067
653	0.1169631834
654	0.1169106107
655	0.1167795733
656	0.1166680412
657	0.1165909144
658	0.1164504704
659	0.1162179367
660	0.1160638528
661	0.115983555
662	0.1158723084
663	0.1157361415
664	0.1156638743
665	0.1154907842
666	0.1153049359
667	0.1151841656
668	0.1150021917
669	0.1148975194
670	0.1147368145
671	0.1146003847
672	0.1144820992
673	0.1143440668
674	0.1142274208
675	0.1141624862
676	0.1139783956
677	0.1138488539
678	0.1136903394
679	0.1134888981
680	0.1134068869
681	0.1132936296
682	0.1131081489
683	0.113021443
684	0.1128247417
685	0.1126658497
686	0.1124914317
687	0.1122889698
688	0.1121766968
689	0.1119998404
690	0.1118841313
691	0.1116699122
692	0.1114774435
693	0.1113777156
694	0.1112536829
695	0.111142314
696	0.1109476962
697	0.1108312043
698	0.1105818481
699	0.110484501
700	0.1103475407
701	0.1102527814
702	0.1101003057
703	0.1100152208
704	0.109891823
705	0.1098004818
706	0.1096504924
707	0.1094852835
708	0.1093766983
709	0.109266125
710	0.1091472392
711	0.1089498569
712	0.1088583344
713	0.1087443738
714	0.1087093201
715	0.1085995038
716	0.1085194058
717	0.1084067279
718	0.1083350817
719	0.1082174034
720	0.108058555
721	0.107899759
722	0.1078052543
723	0.1077185801
724	0.107689912
725	0.1075624056
726	0.107406472
727	0.107260975
728	0.1071878643
729	0.1071166051
730	0.1069664086
731	0.1067663671
732	0.1066984215
733	0.1065775708
734	0.1064183021
735	0.1063065481
736	0.1062475608
737	0.1060921842
738	0.1059617243
739	0.1058641952
740	0.105709734
741	0.1055203725
742	0.1054647255
743	0.1053261809
744	0.1052777735
745	0.1051329376
746	0.1050159289
747	0.1048661993
748	0.1047438525
749	0.1046525202
750	0.1045266035
751	0.1044040434
752	0.1042765274
753	0.1042053901
754	0.1041011163
755	0.1039601692
756	0.1038620793
757	0.1037383498
758	0.1035927448
759	0.1034367139
760	0.1033113389
761	0.10320514
762	0.1031920818
763	0.1030761782
764	0.1029151125
765	0.102769007
766	0.1025551364
767	0.1024094044
768	0.1023512561
769	0.1023290567
770	0.1022388331
771	0.102161341
772	0.1020627937
773	0.101924617
774	0.1018019384
775	0.1016605163
776	0.1015381268
777	0.1014311512
778	0.1012637126
779	0.1010793707
780	0.1009754359
781	0.1008935506
782	0.1007011593
783	0.1005382341
784	0.1004438338
785	0.100383197
786	0.1002987304
787	0.1001541295
788	0.09996105401
789	0.09988461447
790	0.09979001188
791	0.09965286525
792	0.09953719187
793	0.09942386436
794	0.09934290632
795	0.09925430679
796	0.0991576732
797	0.09903297917
798	0.0988725117
799	0.09879589764
800	0.09869681295
801	0.09863899263
802	0.09852512836
803	0.09839921316
804	0.09838101689
805	0.09822802544
806	0.0981147569
807	0.09797041623
808	0.09787302017
809	0.09775987275
810	0.0976338919
811	0.09754876232
812	0.09738217243
813	0.09729557848
814	0.09708907731
815	0.09698314826
816	0.09691770029
817	0.09682266776
818	0.09667463271
819	0.09656673145
820	0.0965113225
821	0.09639024782
822	0.0962875212
823	0.09618132257
824	0.09608520873
825	0.0959054602
826	0.09573359124
827	0.09565538486
828	0.09555470403
829	0.09542030509
830	0.09532522424
831	0.09515036265
832	0.09508281247
833	0.09496084166
834	0.09485525942
835	0.09476808341
836	0.09451282628
837	0.09442896477
838	0.09433925009
839	0.09421465158
840	0.09413397519
841	0.09402043406
842	0.09389761066
843	0.09377277613
844	0.09368706179
845	0.09357043648
846	0.09344885921
847	0.09337028249
848	0.09330410941
849	0.09318704685
850	0.09306526375
851	0.09295546198
852	0.09289094861
853	0.09278528817
854	0.09268796968
855	0.09252241087
856	0.09243105443
857	0.09234416262
858	0.09225276883
859	0.0921052378
860	0.09197323481
861	0.0918695097
862	0.09182018026
863	0.09165404383
864	0.09149159845
865	0.09131964715
866	0.09120585807
867	0.09100106684
868	0.09090008879
869	0.09077113708
870	0.09057090394
871	0.09042460465
872	0.09036960713
873	0.09027814531
874	0.09021721562
875	0.09012492879
876	0.09002696045
877	0.08993324455
878	0.08972537613
879	0.08961271056
880	0.08947754749
881	0.08935916313
882	0.08928900989
883	0.08916167545
884	0.08904449558
885	0.08891294106
886	0.08882135447
887	0.0887189854
888	0.08856597328
889	0.08847880713
890	0.0883809971
891	0.08827750119
892	0.08817340946
893	0.08807022492
894	0.08799780512
895	0.08790407491
896	0.08776527317
897	0.08766529131
898	0.08757515097
899	0.08751104021
900	0.08745334713
901	0.08739982208
902	0.08723596104
903	0.08717334906
904	0.08702532482
905	0.08691093198
906	0.0868292257
907	0.08672248324
908	0.0866442372
909	0.08652531528
910	0.08637837585
911	0.08629935606
912	0.08619759448
913	0.0861263876
914	0.08604475633
915	0.08593351428
916	0.08588155572
917	0.08579873196
918	0.08570801759
919	0.08558646687
920	0.08548871493
921	0.08542085759
922	0.08532728934
923	0.08524546583
924	0.08515059789
925	0.08499791121
926	0.08491384625
927	0.08482488219
928	0.08466797121
929	0.08458405677
930	0.08448332731
931	0.08436294413
932	0.08429332368
933	0.08417265042
934	0.08408819334
935	0.08398986896
936	0.08390371116
937	0.08387111108
938	0.08382201322
939	0.08371396923
940	0.08365540274
941	0.08351699575
942	0.08341102258
943	0.08328721873
944	0.08318702571
945	0.08307843574
946	0.08298410614
947	0.08290688467
948	0.08284528065
949	0.08274072019
950	0.0826264476
951	0.08247801026
952	0.08239151454
953	0.08223271243
954	0.08214096665
955	0.0820714093
956	0.0819819018
957	0.08191692098
958	0.08183022841
959	0.08177479005
960	0.08174285952
961	0.08162605834
962	0.08149752871
963	0.08142234683
964	0.08130742176
965	0.08121826069
966	0.08113690845
967	0.08109991662
968	0.08104531598
969	0.08087428872
970	0.08078137787
971	0.08068245721
972	0.08058415461
973	0.08054675833
974	0.08041694387
975	0.08031152415
976	0.08024227651
977	0.08015146208
978	0.0800843598
979	0.07999686337
980	0.07985157021
981	0.07977993226
982	0.07971672734
983	0.07956527464
984	0.07949296856
985	0.07935156004
986	0.07927395614
987	0.0791690975
988	0.07900110316
989	0.07893490895
990	0.07883914073
991	0.07871725599
992	0.07857718134
993	0.07845684505
994	0.07841604781
995	0.07828006728
996	0.07819279846
997	0.07814461342
998	0.07811950509
999	0.07802908182
